idx,time,Temp,dailyDelivered,isWeekend
144,9/19/2020 0:00,61.67083333,1058521.228,TRUE
145,9/20/2020 0:00,69.23916667,1029246.341,TRUE
146,9/21/2020 0:00,67.36333333,1073909.945,FALSE
147,9/22/2020 0:00,65.2675,1076514.085,FALSE
148,9/23/2020 0:00,68.43666667,1092832.585,FALSE
149,9/24/2020 0:00,70.4475,1070392.691,FALSE
150,9/25/2020 0:00,66.16583333,1076100.012,FALSE
151,9/26/2020 0:00,64.22833333,1030712.769,TRUE
152,9/27/2020 0:00,66.23416667,969272.4867,TRUE
153,9/28/2020 0:00,50.8725,1038081.797,FALSE
154,9/29/2020 0:00,49.785,1061014.884,FALSE
155,9/30/2020 0:00,57.62666667,795520.5116,FALSE
156,1/1/2019 0:00,5.541666667,1063507.648,FALSE
157,1/2/2019 0:00,19.23791667,1072784.501,FALSE
158,1/3/2019 0:00,32.9275,1089170.611,FALSE
159,1/4/2019 0:00,39.55958333,1078779.498,FALSE
160,1/5/2019 0:00,41.17291667,1026458.081,TRUE
161,1/6/2019 0:00,40.68541667,1014116.193,TRUE
162,1/7/2019 0:00,39.69208333,1063400.252,FALSE
163,1/8/2019 0:00,32.37166667,1020187.658,FALSE
164,1/9/2019 0:00,30.22,1024702.189,FALSE
165,1/10/2019 0:00,42.04625,1005391.429,FALSE
166,1/11/2019 0:00,36.99333333,990531.4218,FALSE
167,1/12/2019 0:00,34.28916667,923659.7703,TRUE
168,1/13/2019 0:00,28.33375,929962.3716,TRUE
169,1/14/2019 0:00,30.34291667,983445.0186,FALSE
170,1/15/2019 0:00,32.88291667,975186.0162,FALSE
171,1/16/2019 0:00,36.28666667,972316.1868,FALSE
172,1/17/2019 0:00,39.3575,983598.7965,FALSE
173,1/18/2019 0:00,35.46166667,980421.3297,FALSE
174,1/19/2019 0:00,33.01375,936871.4214,TRUE
175,1/20/2019 0:00,37.18,930037.9509,TRUE
176,1/21/2019 0:00,33.635,974921.6616,FALSE
177,1/22/2019 0:00,26.48083333,979615.1784,FALSE
178,1/23/2019 0:00,26.96458333,986226.9135,FALSE
179,1/24/2019 0:00,22.56791667,993607.3407,FALSE
